X,Y,id,icon_url
-1.26473645097491,49.5850629900916,"11",./0.png
-1.2641046195678,49.5850697396936,"11",./0.png
-1.27062492607868,49.5921406386972,"1",./0.png
-1.27050138954179,49.5924755367266,"1",./0.png
-1.27067668835116,49.5927172805145,"1",./0.png
-1.27116026939949,49.5926650186774,"1",./0.png
-1.27174851656811,49.5928144494627,"1",./0.png
-1.27207041382054,49.5929756847982,"1",./0.png
-1.27170066392271,49.5932050169355,"1",./0.png
-1.27124059176366,49.5931580173412,"1",./0.png
-1.27112395479649,49.5934635066323,"1",./0.png
-1.27135461039709,49.5935842057704,"1",./0.png
-1.27090332626366,49.5880311517571,"11",./0.png
-1.27001759458819,49.587909194063,"1",./0.png
