X,Y,id,icon_url
-1.28088315549706,49.5881301753992,"11",./0.png
-1.28089207894091,49.5878401314985,"11",./0.png
-1.28094337402406,49.5875615173218,"11",./0.png
-1.28098567770816,49.5872857804716,"11",./0.png
-1.2810534971532,49.5870556530677,"11",./0.png
-1.28116301078513,49.5866734100347,"11",./0.png
-1.27885758081803,49.5872420519913,"11",./0.png
-1.27835416670959,49.5869531364477,"11",./0.png
-1.27762345231176,49.586903469041,"11",./0.png
-1.27672045286885,49.5873081222697,"11",./0.png
-1.26605219198487,49.5858470806046,"11",./0.png
-1.26647223173452,49.5860264501997,"11",./0.png
-1.26704511717259,49.5862140454357,"11",./0.png
-1.26761913534279,49.5864152003046,"11",./0.png
-1.26736934792081,49.5864876678782,"11",./0.png
-1.26605219198487,49.5858470806046,"11",./0.png
-1.26647223173452,49.5860264501997,"11",./0.png
-1.26365309607098,49.585415147561,"11",./0.png
-1.26446110661203,49.5856114946675,"11",./0.png
-1.26447074430134,49.5858646486685,"11",./0.png
-1.26924509296217,49.5869578779996,"1",./0.png
-1.27029390123482,49.5871224766201,"1",./0.png
-1.27101002465155,49.5872246383172,"1",./0.png
-1.27164309617184,49.5873126107467,"1",./0.png
-1.26550415265969,49.5863297451599,"11",./0.png
-1.26563889388642,49.5860517307507,"11",./0.png
-1.26638674454281,49.5876205946658,"1",./0.png
-1.26673718496933,49.5873516392742,"1",./0.png
-1.26701382865824,49.5870919312889,"1",./0.png
-1.26733282947165,49.5869371882111,"1",./0.png
-1.26714121495421,49.5872699463558,"1",./0.png
-1.26749317067416,49.5873706773636,"1",./0.png
-1.2677462344684,49.5874425688554,"1",./0.png
-1.26834549433149,49.5870013716036,"1",./0.png
-1.26820176094956,49.5873999323953,"1",./0.png
-1.26832663996863,49.5872139951674,"1",./0.png
-1.26853106554743,49.5868632363459,"1",./0.png
-1.26924509296217,49.5869578779996,"1",./0.png
-1.27029390123482,49.5871224766201,"1",./0.png
-1.27101002465155,49.5872246383172,"1",./0.png
-1.27164309617184,49.5873126107467,"1",./0.png
-1.26670149544067,49.5882406546245,"1",./0.png
-1.26915277860386,49.587882594505,"1",./0.png
-1.27224281372404,49.5875951121105,"11",./0.png
-1.27104147086849,49.5881636143383,"11",./0.png
-1.27077193067187,49.5882715379742,"1",./0.png
-1.27054067552168,49.5883902661957,"11",./0.png
-1.27022227444059,49.588540011843,"11",./0.png
-1.26999656055787,49.5886804186512,"11",./0.png
-1.26974923804601,49.5888531821822,"11",./0.png
-1.26955002413528,49.5890424813384,"11",./0.png
-1.27033889295526,49.5957885762556,"1",./0.png
-1.27004631596882,49.5928925856915,"1",./0.png
-1.2699899748332,49.5931813690329,"1",./0.png
-1.27050333779614,49.5931499367443,"1",./0.png
-1.27150084590497,49.5938136034408,"1",./0.png
-1.27082183739967,49.5935397633549,"1",./0.png
-1.2706498521449,49.5936296686831,"1",./0.png
-1.27037781842442,49.593775350462,"1",./0.png
-1.2700950502304,49.5939043956681,"1",./0.png
-1.26975709801942,49.5938871204501,"1",./0.png
-1.2695488663088,49.5937887193584,"1",./0.png
-1.26929947263525,49.5936674608921,"1",./0.png
-1.2690649925209,49.593545677304,"1",./0.png
-1.26874587299999,49.5933952739138,,./0.png
-1.26944820494395,49.5928042567452,"1",./0.png
-1.26906863341996,49.5926462589581,"1",./0.png
-1.26894317898636,49.5925315770126,"1",./0.png
-1.26886708642807,49.5928526512501,"1",./0.png
-1.2686271476822,49.5930470257196,"1",./0.png
-1.26844317676413,49.5932175564209,"1",./0.png
-1.26822076571964,49.5933979455651,"1",./0.png
-1.26825741472917,49.5936810264202,"1",./0.png
-1.26781625857067,49.5939736199599,"1",./0.png
-1.26802240127474,49.5937998802412,"1",./0.png
-1.26969176593028,49.5944496521551,"1",./0.png
-1.26942965557353,49.5946472382721,"1",./0.png
-1.26922992258106,49.5949204056666,"1",./0.png
-1.27065596504177,49.5947468823068,"1",./0.png
-1.27040519559156,49.5949683765592,"1",./0.png
-1.27097363135721,49.5944756380765,"1",./0.png
-1.27144377211736,49.5940373969052,"1",./0.png
-1.27182016230867,49.5915201053173,"1",./0.png
-1.27219056196893,49.591657758166,"1",./0.png
-1.27244795288836,49.5917179662167,"1",./0.png
-1.27275531467914,49.5917496785016,"1",./0.png
-1.28777501422303,49.5902983795615,"11",./0.png
-1.2775707131709,49.5880428903975,"11",./0.png
-1.27004094643087,49.5853484817889,"11",./0.png
-1.26645971725935,49.5836239588899,"11",./0.png
-1.26504366343294,49.5869790455698,"11",./0.png
-1.26566336333544,49.5867346826553,"11",./0.png
-1.26599768762897,49.5878471838394,"1",./0.png
