X,Y,id,icon_url
-1.27002229634929,49.5867350062206,"11",./0.png
-1.27083312576927,49.5868789686372,"11",./0.png
-1.27136317860031,49.587008697235,"11",./0.png
-1.27204594674594,49.587110788959,"11",./0.png
-1.26862721970764,49.5866659526763,"1",./0.png
-1.26934934513066,49.5866339441294,"1",./0.png
-1.26829765368399,49.5865883779861,"1",./0.png
-1.2653897968526,49.5845831180236,"11",./0.png
-1.26572193490679,49.5851006857453,"11",./0.png
-1.26528340716923,49.5851105377623,"11",./0.png
-1.2666587573289,49.588447463742,"1",./0.png
-1.26703672975133,49.5893352391631,"1",./0.png
-1.26705458338899,49.5894268090125,"1",./0.png
-1.26719873841229,49.5892439978168,"1",./0.png
-1.26725058209043,49.5891290661431,"1",./0.png
-1.27034334022984,49.6021052897327,"1",./0.png
-1.27347399857561,49.5987248641726,"1",./0.png
-1.28466740481695,49.5913235782689,"11",./0.png
-1.2844586220045,49.5908054122359,"11",./0.png
-1.26897610146893,49.5849172974047,"11",./0.png
-1.26848577467214,49.59208584729,"1",./0.png
